2025-04-17 17:47:58,434 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:47:58,434 - INFO - 当前评分模式: ['deviation']
2025-04-17 17:47:58,434 - INFO - 
==================================================
2025-04-17 17:47:58,434 - INFO - 开始执行网格搜索...
2025-04-17 17:47:58,437 - INFO - [els-1] Starting grid search...
2025-04-17 17:47:59,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:33,415 - INFO - 正在为时间段 6531-6545 生成可视化
2025-04-17 17:48:33,415 - INFO - 正在为时间段 6531-6545 生成异常图可视化
2025-04-17 17:48:33,416 - DEBUG - 边统计: 正常边 74 条, 异常边 0 条
2025-04-17 17:48:33,470 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_52_6531_6545.png
2025-04-17 17:48:33,773 - INFO - 成功保存时间段 6531-6545 的可视化结果
2025-04-17 17:48:33,774 - INFO - 
正在处理时间段 54/77: 6549-6563
2025-04-17 17:48:33,774 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:33,774 - INFO - 正在计算异常分数...
2025-04-17 17:48:33,779 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:33,779 - INFO - 正在为时间段 6549-6563 生成可视化
2025-04-17 17:48:33,779 - INFO - 正在为时间段 6549-6563 生成异常图可视化
2025-04-17 17:48:33,780 - DEBUG - 边统计: 正常边 82 条, 异常边 8 条
2025-04-17 17:48:33,830 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_53_6549_6563.png
2025-04-17 17:48:34,134 - INFO - 成功保存时间段 6549-6563 的可视化结果
2025-04-17 17:48:34,134 - INFO - 
正在处理时间段 55/77: 6726-6730
2025-04-17 17:48:34,134 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:34,134 - INFO - 正在计算异常分数...
2025-04-17 17:48:34,135 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:48:34,135 - INFO - 正在为时间段 6726-6730 生成可视化
2025-04-17 17:48:34,135 - INFO - 正在为时间段 6726-6730 生成异常图可视化
2025-04-17 17:48:34,135 - DEBUG - 边统计: 正常边 64 条, 异常边 10 条
2025-04-17 17:48:34,187 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_54_6726_6730.png
2025-04-17 17:48:34,490 - INFO - 成功保存时间段 6726-6730 的可视化结果
2025-04-17 17:48:34,490 - INFO - 
正在处理时间段 56/77: 6824-6825
2025-04-17 17:48:34,490 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:34,490 - INFO - 正在计算异常分数...
2025-04-17 17:48:34,490 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:34,490 - INFO - 正在为时间段 6824-6825 生成可视化
2025-04-17 17:48:34,490 - INFO - 正在为时间段 6824-6825 生成异常图可视化
2025-04-17 17:48:34,491 - DEBUG - 边统计: 正常边 0 条, 异常边 64 条
2025-04-17 17:48:34,541 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_55_6824_6825.png
2025-04-17 17:48:34,839 - INFO - 成功保存时间段 6824-6825 的可视化结果
2025-04-17 17:48:34,839 - INFO - 
正在处理时间段 57/77: 7302-7302
2025-04-17 17:48:34,840 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:34,840 - INFO - 正在计算异常分数...
2025-04-17 17:48:34,840 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:34,840 - INFO - 正在为时间段 7302-7302 生成可视化
2025-04-17 17:48:34,840 - INFO - 正在为时间段 7302-7302 生成异常图可视化
2025-04-17 17:48:34,840 - INFO - 单个点位异常段 7302-7302，扩展为 7298-7302 (window_size=5)
2025-04-17 17:48:34,840 - DEBUG - 边统计: 正常边 74 条, 异常边 16 条
2025-04-17 17:48:34,891 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_56_7302_7302.png
2025-04-17 17:48:35,191 - INFO - 成功保存时间段 7302-7302 的可视化结果
2025-04-17 17:48:35,191 - INFO - 
正在处理时间段 58/77: 7337-7337
2025-04-17 17:48:35,192 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:35,192 - INFO - 正在计算异常分数...
2025-04-17 17:48:35,192 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:35,192 - INFO - 正在为时间段 7337-7337 生成可视化
2025-04-17 17:48:35,192 - INFO - 正在为时间段 7337-7337 生成异常图可视化
2025-04-17 17:48:35,192 - INFO - 单个点位异常段 7337-7337，扩展为 7333-7337 (window_size=5)
2025-04-17 17:48:35,192 - DEBUG - 边统计: 正常边 70 条, 异常边 20 条
2025-04-17 17:48:35,242 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_57_7337_7337.png
2025-04-17 17:48:35,537 - INFO - 成功保存时间段 7337-7337 的可视化结果
2025-04-17 17:48:35,537 - INFO - 
正在处理时间段 59/77: 7384-7414
2025-04-17 17:48:35,537 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:35,537 - INFO - 正在计算异常分数...
2025-04-17 17:48:35,549 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:35,549 - INFO - 正在为时间段 7384-7414 生成可视化
2025-04-17 17:48:35,549 - INFO - 正在为时间段 7384-7414 生成异常图可视化
2025-04-17 17:48:35,550 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:35,670 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_58_7384_7414.png
2025-04-17 17:48:35,962 - INFO - 成功保存时间段 7384-7414 的可视化结果
2025-04-17 17:48:35,963 - INFO - 
正在处理时间段 60/77: 7591-7592
2025-04-17 17:48:35,963 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:48:35,963 - INFO - 正在计算异常分数...
2025-04-17 17:48:35,963 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:35,963 - INFO - 正在为时间段 7591-7592 生成可视化
2025-04-17 17:48:35,963 - INFO - 正在为时间段 7591-7592 生成异常图可视化
2025-04-17 17:48:35,963 - DEBUG - 边统计: 正常边 0 条, 异常边 60 条
2025-04-17 17:48:36,010 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_59_7591_7592.png
2025-04-17 17:48:36,299 - INFO - 成功保存时间段 7591-7592 的可视化结果
2025-04-17 17:48:36,300 - INFO - 
正在处理时间段 61/77: 7596-7598
2025-04-17 17:48:36,300 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 12}
2025-04-17 17:48:36,300 - INFO - 正在计算异常分数...
2025-04-17 17:48:36,300 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:36,300 - INFO - 正在为时间段 7596-7598 生成可视化
2025-04-17 17:48:36,300 - INFO - 正在为时间段 7596-7598 生成异常图可视化
2025-04-17 17:48:36,301 - DEBUG - 边统计: 正常边 38 条, 异常边 36 条
2025-04-17 17:48:36,352 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_60_7596_7598.png
2025-04-17 17:48:36,645 - INFO - 成功保存时间段 7596-7598 的可视化结果
2025-04-17 17:48:36,645 - INFO - 
正在处理时间段 62/77: 7640-7640
2025-04-17 17:48:36,645 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:36,645 - INFO - 正在计算异常分数...
2025-04-17 17:48:36,645 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:36,645 - INFO - 正在为时间段 7640-7640 生成可视化
2025-04-17 17:48:36,645 - INFO - 正在为时间段 7640-7640 生成异常图可视化
2025-04-17 17:48:36,645 - INFO - 单个点位异常段 7640-7640，扩展为 7636-7640 (window_size=5)
2025-04-17 17:48:36,646 - DEBUG - 边统计: 正常边 78 条, 异常边 12 条
2025-04-17 17:48:36,696 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_61_7640_7640.png
2025-04-17 17:48:36,989 - INFO - 成功保存时间段 7640-7640 的可视化结果
2025-04-17 17:48:36,989 - INFO - 
正在处理时间段 63/77: 7691-7691
2025-04-17 17:48:36,989 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:36,989 - INFO - 正在计算异常分数...
2025-04-17 17:48:36,989 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:36,989 - INFO - 正在为时间段 7691-7691 生成可视化
2025-04-17 17:48:36,989 - INFO - 正在为时间段 7691-7691 生成异常图可视化
2025-04-17 17:48:36,989 - INFO - 单个点位异常段 7691-7691，扩展为 7687-7691 (window_size=5)
2025-04-17 17:48:36,990 - DEBUG - 边统计: 正常边 48 条, 异常边 26 条
2025-04-17 17:48:37,040 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_62_7691_7691.png
2025-04-17 17:48:37,339 - INFO - 成功保存时间段 7691-7691 的可视化结果
2025-04-17 17:48:37,339 - INFO - 
正在处理时间段 64/77: 7700-7707
2025-04-17 17:48:37,339 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:37,339 - INFO - 正在计算异常分数...
2025-04-17 17:48:37,341 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:37,341 - INFO - 正在为时间段 7700-7707 生成可视化
2025-04-17 17:48:37,341 - INFO - 正在为时间段 7700-7707 生成异常图可视化
2025-04-17 17:48:37,342 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:37,391 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_63_7700_7707.png
2025-04-17 17:48:37,681 - INFO - 成功保存时间段 7700-7707 的可视化结果
2025-04-17 17:48:37,681 - INFO - 
正在处理时间段 65/77: 7885-7886
2025-04-17 17:48:37,681 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:37,681 - INFO - 正在计算异常分数...
2025-04-17 17:48:37,681 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:37,682 - INFO - 正在为时间段 7885-7886 生成可视化
2025-04-17 17:48:37,682 - INFO - 正在为时间段 7885-7886 生成异常图可视化
2025-04-17 17:48:37,682 - DEBUG - 边统计: 正常边 0 条, 异常边 62 条
2025-04-17 17:48:37,734 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_64_7885_7886.png
2025-04-17 17:48:38,020 - INFO - 成功保存时间段 7885-7886 的可视化结果
2025-04-17 17:48:38,020 - INFO - 
正在处理时间段 66/77: 7963-7963
2025-04-17 17:48:38,020 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 12}
2025-04-17 17:48:38,020 - INFO - 正在计算异常分数...
2025-04-17 17:48:38,020 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:38,020 - INFO - 正在为时间段 7963-7963 生成可视化
2025-04-17 17:48:38,020 - INFO - 正在为时间段 7963-7963 生成异常图可视化
2025-04-17 17:48:38,020 - INFO - 单个点位异常段 7963-7963，扩展为 7959-7963 (window_size=5)
2025-04-17 17:48:38,021 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:38,071 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_65_7963_7963.png
2025-04-17 17:48:38,368 - INFO - 成功保存时间段 7963-7963 的可视化结果
2025-04-17 17:48:38,368 - INFO - 
正在处理时间段 67/77: 7991-7995
2025-04-17 17:48:38,368 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:38,368 - INFO - 正在计算异常分数...
2025-04-17 17:48:38,369 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:38,369 - INFO - 正在为时间段 7991-7995 生成可视化
2025-04-17 17:48:38,369 - INFO - 正在为时间段 7991-7995 生成异常图可视化
2025-04-17 17:48:38,369 - DEBUG - 边统计: 正常边 70 条, 异常边 20 条
2025-04-17 17:48:38,420 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_66_7991_7995.png
2025-04-17 17:48:38,712 - INFO - 成功保存时间段 7991-7995 的可视化结果
2025-04-17 17:48:38,712 - INFO - 
正在处理时间段 68/77: 8214-8216
2025-04-17 17:48:38,712 - INFO - 该时间段的真实异常节点: {9, 12}
2025-04-17 17:48:38,712 - INFO - 正在计算异常分数...
2025-04-17 17:48:38,713 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:38,713 - INFO - 正在为时间段 8214-8216 生成可视化
2025-04-17 17:48:38,713 - INFO - 正在为时间段 8214-8216 生成异常图可视化
2025-04-17 17:48:38,713 - DEBUG - 边统计: 正常边 52 条, 异常边 22 条
2025-04-17 17:48:38,765 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_67_8214_8216.png
2025-04-17 17:48:39,056 - INFO - 成功保存时间段 8214-8216 的可视化结果
2025-04-17 17:48:39,056 - INFO - 
正在处理时间段 69/77: 8280-8291
2025-04-17 17:48:39,056 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:39,056 - INFO - 正在计算异常分数...
2025-04-17 17:48:39,060 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:39,060 - INFO - 正在为时间段 8280-8291 生成可视化
2025-04-17 17:48:39,061 - INFO - 正在为时间段 8280-8291 生成异常图可视化
2025-04-17 17:48:39,061 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:39,111 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_68_8280_8291.png
2025-04-17 17:48:39,404 - INFO - 成功保存时间段 8280-8291 的可视化结果
2025-04-17 17:48:39,404 - INFO - 
正在处理时间段 70/77: 8432-8451
2025-04-17 17:48:39,405 - INFO - 该时间段的真实异常节点: {8, 11, 6, 7}
2025-04-17 17:48:39,405 - INFO - 正在计算异常分数...
2025-04-17 17:48:39,412 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:39,412 - INFO - 正在为时间段 8432-8451 生成可视化
2025-04-17 17:48:39,412 - INFO - 正在为时间段 8432-8451 生成异常图可视化
2025-04-17 17:48:39,412 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:39,463 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_69_8432_8451.png
2025-04-17 17:48:39,756 - INFO - 成功保存时间段 8432-8451 的可视化结果
2025-04-17 17:48:39,756 - INFO - 
正在处理时间段 71/77: 8459-8461
2025-04-17 17:48:39,756 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:39,756 - INFO - 正在计算异常分数...
2025-04-17 17:48:39,756 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:39,756 - INFO - 正在为时间段 8459-8461 生成可视化
2025-04-17 17:48:39,756 - INFO - 正在为时间段 8459-8461 生成异常图可视化
2025-04-17 17:48:39,757 - DEBUG - 边统计: 正常边 48 条, 异常边 26 条
2025-04-17 17:48:39,808 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_70_8459_8461.png
2025-04-17 17:48:40,098 - INFO - 成功保存时间段 8459-8461 的可视化结果
2025-04-17 17:48:40,098 - INFO - 
正在处理时间段 72/77: 8504-8508
2025-04-17 17:48:40,098 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:40,098 - INFO - 正在计算异常分数...
2025-04-17 17:48:40,099 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:40,099 - INFO - 正在为时间段 8504-8508 生成可视化
2025-04-17 17:48:40,099 - INFO - 正在为时间段 8504-8508 生成异常图可视化
2025-04-17 17:48:40,099 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:40,218 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_71_8504_8508.png
2025-04-17 17:48:40,513 - INFO - 成功保存时间段 8504-8508 的可视化结果
2025-04-17 17:48:40,513 - INFO - 
正在处理时间段 73/77: 8542-8553
2025-04-17 17:48:40,513 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:40,513 - INFO - 正在计算异常分数...
2025-04-17 17:48:40,517 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:48:40,517 - INFO - 正在为时间段 8542-8553 生成可视化
2025-04-17 17:48:40,517 - INFO - 正在为时间段 8542-8553 生成异常图可视化
2025-04-17 17:48:40,517 - DEBUG - 边统计: 正常边 72 条, 异常边 2 条
2025-04-17 17:48:40,568 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_72_8542_8553.png
2025-04-17 17:48:40,859 - INFO - 成功保存时间段 8542-8553 的可视化结果
2025-04-17 17:48:40,859 - INFO - 
正在处理时间段 74/77: 8564-8571
2025-04-17 17:48:40,859 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 12}
2025-04-17 17:48:40,859 - INFO - 正在计算异常分数...
2025-04-17 17:48:40,861 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:40,861 - INFO - 正在为时间段 8564-8571 生成可视化
2025-04-17 17:48:40,861 - INFO - 正在为时间段 8564-8571 生成异常图可视化
2025-04-17 17:48:40,862 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:40,910 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_73_8564_8571.png
2025-04-17 17:48:41,201 - INFO - 成功保存时间段 8564-8571 的可视化结果
2025-04-17 17:48:41,201 - INFO - 
正在处理时间段 75/77: 8724-8737
2025-04-17 17:48:41,201 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:41,201 - INFO - 正在计算异常分数...
2025-04-17 17:48:41,205 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:41,205 - INFO - 正在为时间段 8724-8737 生成可视化
2025-04-17 17:48:41,205 - INFO - 正在为时间段 8724-8737 生成异常图可视化
2025-04-17 17:48:41,206 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:41,254 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_74_8724_8737.png
2025-04-17 17:48:41,545 - INFO - 成功保存时间段 8724-8737 的可视化结果
2025-04-17 17:48:41,545 - INFO - 
正在处理时间段 76/77: 8815-8821
2025-04-17 17:48:41,545 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:41,545 - INFO - 正在计算异常分数...
2025-04-17 17:48:41,547 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:41,547 - INFO - 正在为时间段 8815-8821 生成可视化
2025-04-17 17:48:41,547 - INFO - 正在为时间段 8815-8821 生成异常图可视化
2025-04-17 17:48:41,548 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:41,597 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_75_8815_8821.png
2025-04-17 17:48:41,889 - INFO - 成功保存时间段 8815-8821 的可视化结果
2025-04-17 17:48:41,890 - INFO - 
正在处理时间段 77/77: 8859-8860
2025-04-17 17:48:41,890 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:41,890 - INFO - 正在计算异常分数...
2025-04-17 17:48:41,890 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:41,890 - INFO - 正在为时间段 8859-8860 生成可视化
2025-04-17 17:48:41,890 - INFO - 正在为时间段 8859-8860 生成异常图可视化
2025-04-17 17:48:41,890 - DEBUG - 边统计: 正常边 0 条, 异常边 74 条
2025-04-17 17:48:41,940 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_76_8859_8860.png
2025-04-17 17:48:42,232 - INFO - 成功保存时间段 8859-8860 的可视化结果
2025-04-17 17:48:42,232 - INFO - 正在生成所有异常段的综合可视化图像: ./visual/els/neighbor_corr_threshold/deviation/els-1/all_segments.png
2025-04-17 17:48:42,232 - INFO - 生成全屏优化的可视化图表
2025-04-17 17:48:42,887 - INFO - 单个点位异常段 738-738，扩展为 734-738 (window_size=5)
2025-04-17 17:48:42,898 - INFO - 单个点位异常段 762-762，扩展为 758-762 (window_size=5)
2025-04-17 17:48:42,970 - INFO - 单个点位异常段 1882-1882，扩展为 1878-1882 (window_size=5)
2025-04-17 17:48:42,992 - INFO - 单个点位异常段 2461-2461，扩展为 2457-2461 (window_size=5)
2025-04-17 17:48:43,002 - INFO - 单个点位异常段 2506-2506，扩展为 2502-2506 (window_size=5)
2025-04-17 17:48:43,013 - INFO - 单个点位异常段 2515-2515，扩展为 2511-2515 (window_size=5)
2025-04-17 17:48:43,023 - INFO - 单个点位异常段 2520-2520，扩展为 2516-2520 (window_size=5)
