2025-04-16 12:44:10,746 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:44:10,746 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 12:44:10,746 - INFO - 
==================================================
2025-04-16 12:44:10,747 - INFO - 开始执行网格搜索...
2025-04-16 12:44:10,749 - INFO - [omi-1] Starting grid search...
2025-04-16 12:44:13,872 - INFO - [omi-1.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:55:00,648 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:00,648 - INFO - 正在为时间段 357-392 生成可视化
2025-04-16 12:55:00,648 - INFO - 正在为时间段 357-392 生成异常图可视化
2025-04-16 12:55:00,648 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:00,649 - DEBUG - 边统计: 正常边 254 条, 异常边 18 条
2025-04-16 12:55:00,649 - INFO - 时间段 357-392 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-16 12:55:00,730 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_0_357_392.png
2025-04-16 12:55:00,812 - INFO - 成功保存时间段 357-392 的可视化结果
2025-04-16 12:55:00,812 - INFO - 
正在处理时间段 2/10: 750-788
2025-04-16 12:55:00,812 - INFO - 该时间段的真实异常节点: {2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:00,812 - INFO - 正在计算异常分数...
2025-04-16 12:55:00,832 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:00,832 - INFO - 正在为时间段 750-788 生成可视化
2025-04-16 12:55:00,832 - INFO - 正在为时间段 750-788 生成异常图可视化
2025-04-16 12:55:00,832 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:00,833 - DEBUG - 边统计: 正常边 184 条, 异常边 88 条
2025-04-16 12:55:00,833 - INFO - 时间段 750-788 的节点检测统计: 真阳性=14, 假阳性=3, 假阴性=1, 正常节点=1
2025-04-16 12:55:00,919 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_1_750_788.png
2025-04-16 12:55:00,995 - INFO - 成功保存时间段 750-788 的可视化结果
2025-04-16 12:55:00,995 - INFO - 
正在处理时间段 3/10: 1278-1293
2025-04-16 12:55:00,995 - INFO - 该时间段的真实异常节点: {4, 5, 6, 8, 17}
2025-04-16 12:55:00,995 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,001 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,001 - INFO - 正在为时间段 1278-1293 生成可视化
2025-04-16 12:55:01,001 - INFO - 正在为时间段 1278-1293 生成异常图可视化
2025-04-16 12:55:01,002 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,002 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-16 12:55:01,002 - INFO - 时间段 1278-1293 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-16 12:55:01,089 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_2_1278_1293.png
2025-04-16 12:55:01,172 - INFO - 成功保存时间段 1278-1293 的可视化结果
2025-04-16 12:55:01,172 - INFO - 
正在处理时间段 4/10: 1590-1615
2025-04-16 12:55:01,172 - INFO - 该时间段的真实异常节点: {1, 18, 9}
2025-04-16 12:55:01,172 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,184 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,184 - INFO - 正在为时间段 1590-1615 生成可视化
2025-04-16 12:55:01,184 - INFO - 正在为时间段 1590-1615 生成异常图可视化
2025-04-16 12:55:01,184 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,185 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 12:55:01,185 - INFO - 时间段 1590-1615 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-16 12:55:01,266 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_3_1590_1615.png
2025-04-16 12:55:01,354 - INFO - 成功保存时间段 1590-1615 的可视化结果
2025-04-16 12:55:01,354 - INFO - 
正在处理时间段 5/10: 2592-2604
2025-04-16 12:55:01,354 - INFO - 该时间段的真实异常节点: {9, 4, 6}
2025-04-16 12:55:01,354 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,359 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,359 - INFO - 正在为时间段 2592-2604 生成可视化
2025-04-16 12:55:01,359 - INFO - 正在为时间段 2592-2604 生成异常图可视化
2025-04-16 12:55:01,359 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,360 - DEBUG - 边统计: 正常边 236 条, 异常边 4 条
2025-04-16 12:55:01,360 - INFO - 时间段 2592-2604 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-16 12:55:01,445 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_4_2592_2604.png
2025-04-16 12:55:01,521 - INFO - 成功保存时间段 2592-2604 的可视化结果
2025-04-16 12:55:01,521 - INFO - 
正在处理时间段 6/10: 2734-2765
2025-04-16 12:55:01,522 - INFO - 该时间段的真实异常节点: {8, 19, 4, 6}
2025-04-16 12:55:01,522 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,538 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,538 - INFO - 正在为时间段 2734-2765 生成可视化
2025-04-16 12:55:01,538 - INFO - 正在为时间段 2734-2765 生成异常图可视化
2025-04-16 12:55:01,538 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,539 - DEBUG - 边统计: 正常边 270 条, 异常边 2 条
2025-04-16 12:55:01,539 - INFO - 时间段 2734-2765 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-16 12:55:01,618 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_5_2734_2765.png
2025-04-16 12:55:01,704 - INFO - 成功保存时间段 2734-2765 的可视化结果
2025-04-16 12:55:01,704 - INFO - 
正在处理时间段 7/10: 3066-3072
2025-04-16 12:55:01,704 - INFO - 该时间段的真实异常节点: {19, 4, 6}
2025-04-16 12:55:01,704 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,706 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,706 - INFO - 正在为时间段 3066-3072 生成可视化
2025-04-16 12:55:01,706 - INFO - 正在为时间段 3066-3072 生成异常图可视化
2025-04-16 12:55:01,706 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,707 - DEBUG - 边统计: 正常边 230 条, 异常边 42 条
2025-04-16 12:55:01,707 - INFO - 时间段 3066-3072 的节点检测统计: 真阳性=3, 假阳性=12, 假阴性=0, 正常节点=4
2025-04-16 12:55:01,785 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_6_3066_3072.png
2025-04-16 12:55:01,865 - INFO - 成功保存时间段 3066-3072 的可视化结果
2025-04-16 12:55:01,865 - INFO - 
正在处理时间段 8/10: 3596-3605
2025-04-16 12:55:01,865 - INFO - 该时间段的真实异常节点: {19, 4, 5, 6}
2025-04-16 12:55:01,865 - INFO - 正在计算异常分数...
2025-04-16 12:55:01,870 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:01,870 - INFO - 正在为时间段 3596-3605 生成可视化
2025-04-16 12:55:01,870 - INFO - 正在为时间段 3596-3605 生成异常图可视化
2025-04-16 12:55:01,870 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:01,871 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 12:55:01,871 - INFO - 时间段 3596-3605 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-16 12:55:01,953 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_7_3596_3605.png
2025-04-16 12:55:02,030 - INFO - 成功保存时间段 3596-3605 的可视化结果
2025-04-16 12:55:02,030 - INFO - 
正在处理时间段 9/10: 3610-3622
2025-04-16 12:55:02,030 - INFO - 该时间段的真实异常节点: {1, 4, 5}
2025-04-16 12:55:02,030 - INFO - 正在计算异常分数...
2025-04-16 12:55:02,036 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:02,036 - INFO - 正在为时间段 3610-3622 生成可视化
2025-04-16 12:55:02,036 - INFO - 正在为时间段 3610-3622 生成异常图可视化
2025-04-16 12:55:02,036 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:02,037 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 12:55:02,037 - INFO - 时间段 3610-3622 的节点检测统计: 真阳性=3, 假阳性=14, 假阴性=0, 正常节点=2
2025-04-16 12:55:02,116 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_8_3610_3622.png
2025-04-16 12:55:02,191 - INFO - 成功保存时间段 3610-3622 的可视化结果
2025-04-16 12:55:02,192 - INFO - 
正在处理时间段 10/10: 4159-4164
2025-04-16 12:55:02,192 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-16 12:55:02,192 - INFO - 正在计算异常分数...
2025-04-16 12:55:02,193 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 17, 18}
2025-04-16 12:55:02,193 - INFO - 正在为时间段 4159-4164 生成可视化
2025-04-16 12:55:02,193 - INFO - 正在为时间段 4159-4164 生成异常图可视化
2025-04-16 12:55:02,193 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:02,194 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-16 12:55:02,194 - INFO - 时间段 4159-4164 的节点检测统计: 真阳性=2, 假阳性=7, 假阴性=0, 正常节点=10
2025-04-16 12:55:02,281 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\seg_9_4159_4164.png
2025-04-16 12:55:02,365 - INFO - 成功保存时间段 4159-4164 的可视化结果
2025-04-16 12:55:02,365 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6 中的图像创建GIF
2025-04-16 12:55:02,645 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-6\omi-6.gif
2025-04-16 12:55:02,645 - INFO - 
==================================================
2025-04-16 12:55:02,645 - INFO - 开始数据集可视化: omi-7
2025-04-16 12:55:02,645 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.2, 阈值=4.0
2025-04-16 12:55:02,645 - INFO - ==================================================

2025-04-16 12:55:02,646 - INFO - 正在加载数据集 omi-7 的数据
2025-04-16 12:55:02,647 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 12:55:02,647 - INFO - 正在计算边缘统计量...
2025-04-16 12:55:04,340 - INFO - 已计算 136 条边的统计量
2025-04-16 12:55:04,340 - INFO - 为每个节点使用相关系数阈值 >= 0.2 的邻居
2025-04-16 12:55:04,341 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7
2025-04-16 12:55:04,341 - INFO - 在数据集中发现 3 个异常时间段
2025-04-16 12:55:04,341 - INFO - 
正在处理时间段 1/3: 738-778
2025-04-16 12:55:04,341 - INFO - 该时间段的真实异常节点: {1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,342 - INFO - 正在计算异常分数...
2025-04-16 12:55:04,359 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,359 - INFO - 正在为时间段 738-778 生成可视化
2025-04-16 12:55:04,359 - INFO - 正在为时间段 738-778 生成异常图可视化
2025-04-16 12:55:04,359 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:04,359 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-16 12:55:04,360 - INFO - 时间段 738-778 的节点检测统计: 真阳性=16, 假阳性=1, 假阴性=1, 正常节点=1
2025-04-16 12:55:04,442 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7\seg_0_738_778.png
2025-04-16 12:55:04,528 - INFO - 成功保存时间段 738-778 的可视化结果
2025-04-16 12:55:04,528 - INFO - 
正在处理时间段 2/3: 1625-1660
2025-04-16 12:55:04,528 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,528 - INFO - 正在计算异常分数...
2025-04-16 12:55:04,544 - INFO - 检测到的异常节点: {5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,544 - INFO - 正在为时间段 1625-1660 生成可视化
2025-04-16 12:55:04,544 - INFO - 正在为时间段 1625-1660 生成异常图可视化
2025-04-16 12:55:04,544 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:04,545 - DEBUG - 边统计: 正常边 130 条, 异常边 52 条
2025-04-16 12:55:04,545 - INFO - 时间段 1625-1660 的节点检测统计: 真阳性=11, 假阳性=3, 假阴性=0, 正常节点=5
2025-04-16 12:55:04,623 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7\seg_1_1625_1660.png
2025-04-16 12:55:04,694 - INFO - 成功保存时间段 1625-1660 的可视化结果
2025-04-16 12:55:04,694 - INFO - 
正在处理时间段 3/3: 3311-3320
2025-04-16 12:55:04,695 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,695 - INFO - 正在计算异常分数...
2025-04-16 12:55:04,698 - INFO - 检测到的异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:04,698 - INFO - 正在为时间段 3311-3320 生成可视化
2025-04-16 12:55:04,698 - INFO - 正在为时间段 3311-3320 生成异常图可视化
2025-04-16 12:55:04,698 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:04,698 - DEBUG - 边统计: 正常边 188 条, 异常边 22 条
2025-04-16 12:55:04,698 - INFO - 时间段 3311-3320 的节点检测统计: 真阳性=11, 假阳性=0, 假阴性=0, 正常节点=8
2025-04-16 12:55:04,834 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7\seg_2_3311_3320.png
2025-04-16 12:55:04,921 - INFO - 成功保存时间段 3311-3320 的可视化结果
2025-04-16 12:55:04,921 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7 中的图像创建GIF
2025-04-16 12:55:05,003 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-7\omi-7.gif
2025-04-16 12:55:05,003 - INFO - 
==================================================
2025-04-16 12:55:05,003 - INFO - 开始数据集可视化: omi-8
2025-04-16 12:55:05,003 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.5, 阈值=7.0
2025-04-16 12:55:05,003 - INFO - ==================================================

2025-04-16 12:55:05,003 - INFO - 正在加载数据集 omi-8 的数据
2025-04-16 12:55:05,004 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 12:55:05,004 - INFO - 正在计算边缘统计量...
2025-04-16 12:55:06,701 - INFO - 已计算 136 条边的统计量
2025-04-16 12:55:06,701 - INFO - 为每个节点使用相关系数阈值 >= 0.5 的邻居
2025-04-16 12:55:06,702 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8
2025-04-16 12:55:06,703 - INFO - 在数据集中发现 5 个异常时间段
2025-04-16 12:55:06,703 - INFO - 
正在处理时间段 1/5: 740-753
2025-04-16 12:55:06,703 - INFO - 该时间段的真实异常节点: {2, 4}
2025-04-16 12:55:06,703 - INFO - 正在计算异常分数...
2025-04-16 12:55:06,707 - INFO - 检测到的异常节点: {4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18}
2025-04-16 12:55:06,707 - INFO - 正在为时间段 740-753 生成可视化
2025-04-16 12:55:06,707 - INFO - 正在为时间段 740-753 生成异常图可视化
2025-04-16 12:55:06,707 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:06,707 - DEBUG - 边统计: 正常边 178 条, 异常边 2 条
2025-04-16 12:55:06,707 - INFO - 时间段 740-753 的节点检测统计: 真阳性=1, 假阳性=10, 假阴性=1, 正常节点=7
2025-04-16 12:55:06,792 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8\seg_0_740_753.png
2025-04-16 12:55:06,879 - INFO - 成功保存时间段 740-753 的可视化结果
2025-04-16 12:55:06,879 - INFO - 
正在处理时间段 2/5: 764-780
2025-04-16 12:55:06,880 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:06,880 - INFO - 正在计算异常分数...
2025-04-16 12:55:06,883 - INFO - 检测到的异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:06,883 - INFO - 正在为时间段 764-780 生成可视化
2025-04-16 12:55:06,884 - INFO - 正在为时间段 764-780 生成异常图可视化
2025-04-16 12:55:06,884 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:06,884 - DEBUG - 边统计: 正常边 94 条, 异常边 60 条
2025-04-16 12:55:06,884 - INFO - 时间段 764-780 的节点检测统计: 真阳性=13, 假阳性=0, 假阴性=1, 正常节点=5
2025-04-16 12:55:06,965 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8\seg_1_764_780.png
2025-04-16 12:55:07,042 - INFO - 成功保存时间段 764-780 的可视化结果
2025-04-16 12:55:07,042 - INFO - 
正在处理时间段 3/5: 2319-2325
2025-04-16 12:55:07,044 - INFO - 该时间段的真实异常节点: {4, 5, 6}
2025-04-16 12:55:07,044 - INFO - 正在计算异常分数...
2025-04-16 12:55:07,045 - INFO - 检测到的异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 16}
2025-04-16 12:55:07,045 - INFO - 正在为时间段 2319-2325 生成可视化
2025-04-16 12:55:07,045 - INFO - 正在为时间段 2319-2325 生成异常图可视化
2025-04-16 12:55:07,045 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:07,046 - DEBUG - 边统计: 正常边 140 条, 异常边 42 条
2025-04-16 12:55:07,046 - INFO - 时间段 2319-2325 的节点检测统计: 真阳性=2, 假阳性=7, 假阴性=1, 正常节点=9
2025-04-16 12:55:07,125 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8\seg_2_2319_2325.png
2025-04-16 12:55:07,205 - INFO - 成功保存时间段 2319-2325 的可视化结果
2025-04-16 12:55:07,205 - INFO - 
正在处理时间段 4/5: 2586-2675
2025-04-16 12:55:07,205 - INFO - 该时间段的真实异常节点: {5, 6, 8, 17, 18, 19}
2025-04-16 12:55:07,205 - INFO - 正在计算异常分数...
2025-04-16 12:55:07,238 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:07,238 - INFO - 正在为时间段 2586-2675 生成可视化
2025-04-16 12:55:07,238 - INFO - 正在为时间段 2586-2675 生成异常图可视化
2025-04-16 12:55:07,238 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:07,239 - DEBUG - 边统计: 正常边 170 条, 异常边 12 条
2025-04-16 12:55:07,239 - INFO - 时间段 2586-2675 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-16 12:55:07,325 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8\seg_3_2586_2675.png
2025-04-16 12:55:07,407 - INFO - 成功保存时间段 2586-2675 的可视化结果
2025-04-16 12:55:07,409 - INFO - 
正在处理时间段 5/5: 2897-2956
2025-04-16 12:55:07,409 - INFO - 该时间段的真实异常节点: {2, 6, 8, 17, 18, 19}
2025-04-16 12:55:07,409 - INFO - 正在计算异常分数...
2025-04-16 12:55:07,430 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:55:07,430 - INFO - 正在为时间段 2897-2956 生成可视化
2025-04-16 12:55:07,430 - INFO - 正在为时间段 2897-2956 生成异常图可视化
2025-04-16 12:55:07,430 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:55:07,430 - DEBUG - 边统计: 正常边 140 条, 异常边 42 条
2025-04-16 12:55:07,430 - INFO - 时间段 2897-2956 的节点检测统计: 真阳性=5, 假阳性=11, 假阴性=1, 正常节点=2
2025-04-16 12:55:07,514 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-8\seg_4_2897_2956.png
2025-04-16 12:55:07,594 - INFO - 成功保存时间段 2897-2956 的可视化结果
